Sender,Receiver,Amount
1016,1246,37312
1350,1246,129606
1016,1246,122750
1037,1246,189162
1037,1246,131840
1037,1246,139856
1037,1246,133198
1135,1246,31179
1037,1246,129307
1037,1246,14598
1007,1246,96430
1037,1246,16902
1037,1246,69722
1037,1246,127913
1037,1246,137486
1135,1246,39693
1037,1246,128863
1135,1246,16476
1037,1246,74877
1037,1246,17103
1037,1246,153444
1528,1246,22691
1623,1246,51669
1037,1246,16405
1185,1246,4253
1017,1246,55269
1185,1246,5308
1185,1246,7114
1185,1246,4240
1658,1246,5375
1658,1246,3501
1658,1246,6735
1658,1246,13621
1658,1246,2192
1658,1246,4973
1658,1246,7390
1658,1246,5104
1658,1246,5084
1658,1246,23014
1075,1246,4314
1658,1246,10769
1658,1246,9845
1658,1246,2959
1658,1246,6781
1658,1246,5351
1658,1246,6527
1658,1246,2487
1658,1246,1647
1126,1246,60169
1645,1246,3149
1645,1246,4221
1135,1246,11186
1037,1246,36436
1037,1246,124941
1037,1246,132624
1037,1246,1892
1037,1246,19790
1037,1246,29452
1037,1246,7010
1037,1246,108166
1134,1246,40855
1037,1246,5415
1037,1246,184473
1037,1246,6233
1037,1246,6015
1037,1246,181263
1037,1246,119636
1037,1246,3836
1201,1246,8851
1562,1246,3857
1037,1246,133085
1034,1246,130597
1562,1246,9360
1562,1246,6468
1562,1246,10364
1774,1246,40067
1099,1246,88947
1181,1246,12954
1181,1246,13248
1181,1246,4779
1185,1246,13581
1185,1246,4479
1017,1246,110222
1017,1246,5299
1017,1246,154568
1017,1246,119194
1185,1246,11202
1181,1246,19555
1181,1246,11356
1181,1246,9230
1181,1246,16494
1181,1246,5438
1128,1246,52057
1135,1246,17035
1135,1246,3426
1037,1246,21052
1037,1246,56964
1562,1246,3489
1562,1246,3037
1134,1246,25469
1037,1246,153353
1037,1246,125378
1037,1246,93915
1037,1246,109589
1037,1246,114555
1037,1246,11414
1774,1246,46410
1774,1246,35546
1774,1246,119706
1017,1246,60024
1185,1246,1760
1185,1246,2838
1017,1246,290915
1185,1246,4064
1185,1246,12224
2184,1246,3639
1562,1246,5543
1562,1246,5787
1562,1246,2912
1562,1246,5248
1562,1246,2038
1917,1246,11821
1181,1246,129890
1181,1246,11404
1181,1246,2066
1181,1246,15397
1181,1246,10728
1181,1246,4385
1181,1246,3437
1128,1246,62129
1326,1246,34869
1138,1246,115042
1326,1246,84654
1138,1246,117842
1138,1246,28445
1326,1246,174491
1326,1246,166452
1326,1246,47796
1181,1246,4290
1201,1246,40504
1073,1246,42538
1326,1246,115105
1326,1246,113194
1138,1246,36498
1138,1246,63553
1138,1246,51788
1138,1246,38304
1326,1246,71568
1105,1246,25071
1432,1246,59704
1073,1246,134132
1037,1246,11479
1037,1246,121416
1037,1246,10109
1037,1246,160578
1037,1246,166664
1562,1246,6257
1562,1246,2730
1397,1246,102399
1326,1246,124139
1326,1246,9739
1326,1246,68939
1138,1246,40344
1128,1246,62389
1350,1246,42857
1101,1246,4754
1016,1246,20251
1623,1246,43280
1016,1246,5313
1016,1246,78904
1016,1246,5944
1542,1246,69676
1612,1246,9575
1049,1246,122357
1612,1246,96090
1612,1246,23591
1612,1246,67591
1049,1246,61556
1528,1246,5314
1528,1246,4914
1528,1246,10212
1505,1246,100614
1049,1246,12322
1612,1246,101739
1562,1246,24100
1562,1246,4667
1562,1246,2910
1562,1246,7342
1562,1246,1546
1562,1246,10074
1017,1246,39436
1185,1246,2861
1017,1246,140234
1185,1246,7722
1017,1246,105059
1185,1246,4269
1017,1246,62996
1562,1246,2888
1185,1246,24745
2073,1246,64176
1672,1246,21262
1528,1246,21032
1528,1246,49964
1016,1246,15781
1326,1246,56715
1138,1246,180814
1326,1246,52592
1326,1246,141763
1326,1246,171824
1309,1246,143161
1016,1246,20147
1326,1246,134237
1326,1246,179463
1326,1246,44700
1016,1246,6214
1138,1246,71109
1138,1246,40616
1138,1246,39614
1138,1246,41206
1326,1246,154368
1350,1246,130417
1016,1246,35581
1138,1246,14703
1326,1246,171133
1017,1246,118901
1185,1246,3810
1017,1246,168706
1138,1246,57172
1138,1246,67264
1017,1246,25108
1017,1246,93273
2108,1246,98992
1017,1246,129936
1017,1246,302668
1185,1246,12712
1185,1246,1931
1017,1246,32019
1017,1246,130184
1774,1246,121056
1099,1246,17738
1774,1246,121008
1037,1246,124596
1037,1246,3490
1753,1246,27325
1037,1246,50634
1037,1246,132902
1037,1246,144885
1037,1246,8768
1037,1246,55832
1037,1246,104890
1037,1246,172119
1037,1246,132957
1037,1246,130594
1037,1246,154017
1037,1246,139439
1037,1246,102880
1037,1246,2820
1037,1246,51785
1037,1246,194653
1037,1246,11692
1135,1246,3270
1753,1246,6010
1037,1246,63335
1037,1246,135406
1037,1246,154456
1037,1246,157402
1037,1246,27919
1774,1246,29870
1774,1246,44735
1037,1246,157429
1037,1246,152784
1037,1246,153911
1774,1246,51715
1562,1246,15283
1135,1246,4964
1134,1246,163707
1037,1246,32784
1037,1246,4945
1135,1246,3018
1562,1246,11974
1562,1246,5322
1562,1246,10649
1073,1246,57253
1658,1246,32713
1658,1246,7076
1658,1246,1921
1658,1246,5179
1658,1246,5852
1658,1246,1648
1658,1246,4744
1658,1246,5005
1658,1246,1675
1658,1246,5481
1658,1246,3596
1608,1246,2177
1658,1246,1990
1037,1246,139311
1753,1246,22940
1037,1246,138241
1037,1246,62909
1037,1246,69225
1037,1246,3325
1037,1246,10635
1037,1246,130990
1037,1246,61301
1658,1246,2710
1037,1246,181503
1037,1246,4915
1134,1246,7870
1037,1246,20141
1037,1246,5778
1658,1246,5219
1658,1246,11347
1037,1246,158916
1037,1246,59397
1037,1246,118268
1658,1246,1929
1658,1246,1749
1658,1246,17893
1658,1246,16554
1658,1246,2084
1658,1246,1732
1658,1246,4009
1658,1246,18060
1658,1246,2846
1658,1246,2587
1658,1246,6208
1658,1246,16067
1658,1246,13704
1658,1246,5812
1658,1246,20581
1658,1246,4482
1658,1246,3789
1658,1246,2898
1037,1246,5981
1037,1246,164772
1037,1246,13594
1037,1246,4558
1037,1246,123980
1037,1246,13795
1658,1246,7658
1658,1246,13633
1658,1246,6697
1658,1246,3322
1658,1246,2679
1658,1246,20776
1658,1246,1529
1201,1246,5394
1201,1246,3396
1073,1246,120172
1007,1246,51857
1432,1246,177245
1201,1246,28589
1138,1246,40174
1326,1246,111344
1138,1246,37718
1138,1246,50373
1138,1246,45214
1326,1246,157178
1326,1246,95065
1138,1246,55121
1326,1246,128348
1181,1246,3344
1181,1246,2030
1181,1246,2412
1181,1246,2716
1181,1246,3107
1181,1246,6623
1181,1246,42876
1037,1246,81472
1134,1246,23127
1135,1246,28246
1037,1246,5744
1037,1246,17063
1037,1246,129064
1037,1246,3810
1001,1246,1603
1562,1246,13433
1562,1246,2841
1049,1246,20350
1612,1246,6973
1562,1246,2935
1612,1246,28581
1542,1246,60671
1505,1246,4810
1612,1246,26184
1049,1246,14394
1542,1246,66081
1612,1246,18899
1181,1246,2975
1181,1246,1781
1181,1246,17483
1181,1246,20934
1105,1246,1815
1037,1246,140999
1037,1246,136137
1201,1246,42808
1037,1246,188201
1037,1246,46530
1037,1246,6936
1037,1246,7349
1037,1246,18454
1037,1246,129554
1037,1246,131996
1037,1246,152841
1134,1246,31886
1037,1246,126988
1135,1246,146174
1135,1246,24736
1037,1246,8560
1037,1246,179273
1037,1246,44773
1037,1246,150951
1099,1246,28879
1774,1246,28662
1774,1246,22882
1774,1246,31399
1774,1246,50920
1774,1246,19007
1007,1246,71275
1034,1246,53678
1134,1246,40727
1037,1246,78716
1134,1246,10144
1134,1246,23911
1562,1246,2739
1612,1246,27483
1105,1246,11454
1201,1246,11459
1326,1246,49013
1138,1246,38894
1562,1246,2855
1049,1246,3512
1612,1246,107656
1562,1246,8591
1562,1246,2225
1138,1246,32845
1658,1246,9865
1658,1246,14518
1326,1246,194971
1326,1246,44802
1658,1246,3213
1658,1246,9180
1658,1246,16244
1658,1246,3423
1075,1246,15821
1658,1246,2564
1658,1246,6608
1658,1246,10110
1658,1246,5426
1528,1246,11434
1528,1246,2239
1128,1246,50920
1774,1246,56029
1774,1246,29369
1181,1246,1928
1181,1246,7512
1774,1246,49251
1774,1246,61189
1181,1246,4184
1181,1246,16531
1017,1246,51239
1185,1246,1598
1185,1246,3416
1185,1246,5193
1017,1246,51834
1017,1246,122519
1017,1246,135917
1350,1246,35407
1350,1246,128011
1017,1246,76690
1185,1246,1586
1017,1246,78299
1016,1246,8050
1185,1246,2440
1185,1246,2780
1185,1246,2615
1528,1246,6586
1135,1246,62252
1037,1246,174035
1037,1246,21214
1037,1246,109097
1037,1246,45956
1037,1246,3049
1037,1246,169366
1037,1246,157993
1037,1246,16248
1623,1246,42988
1135,1246,18950
1037,1246,190859
1135,1246,8979
1135,1246,13982
1007,1246,42277
1037,1246,181551
1037,1246,124361
1037,1246,151567
1037,1246,121841
1037,1246,131433
1135,1246,10048
1037,1246,57840
1037,1246,4019
1037,1246,134949
1037,1246,154587
1037,1246,6984
1037,1246,102467
1037,1246,128864
1037,1246,164899
1037,1246,30994
1135,1246,21342
1037,1246,44234
1037,1246,148761
1037,1246,124470
1135,1246,9102
1134,1246,4940
1037,1246,6018
1134,1246,51827
1037,1246,28817
1037,1246,10019
1134,1246,82394
1007,1246,22141
1037,1246,1993
1135,1246,23215
1135,1246,3634
1037,1246,121914
1016,1246,3572
1140,1246,3525
1037,1246,5372
1145,1246,5541
1037,1246,129878
1037,1246,127859
1037,1246,153055
1037,1246,14215
1037,1246,18253
1037,1246,127393
1037,1246,30364
1037,1246,131858
1780,1261,30423
1051,1261,167870
1051,1261,131999
1051,1261,154160
1051,1261,110030
1051,1261,11618
1051,1261,157761
1051,1261,165882
1074,1261,98031
1051,1261,144074
1051,1261,149167
1051,1261,136020
1051,1261,143903
1051,1261,145242
1051,1261,155218
1051,1261,167416
1051,1261,113006
1835,1261,33352
1780,1261,55165
1051,1261,119880
1344,1261,133970
1051,1261,89335
1051,1261,143382
1051,1261,101623
1051,1261,84732
1051,1261,67599
1051,1261,119369
1051,1261,123324
1051,1261,132259
1074,1261,121546
1344,1261,2782
1051,1261,164575
1051,1261,39809
1051,1261,66485
1051,1261,172249
1051,1261,207356
1780,1261,53087
1656,1261,47550
1051,1261,208555
1780,1261,26820
1074,1261,120294
1051,1261,142650
1051,1261,113468
1051,1261,165939
1309,1264,86487
1309,1264,48872
1309,1264,80163
1309,1264,81276
1282,1264,131884
1282,1264,94476
1310,1264,84693
1310,1264,33764
1310,1264,54871
1310,1264,87023
1310,1264,99961
1310,1264,86859
1310,1264,5013
1310,1264,115820
1310,1264,51955
1310,1264,89082
1310,1264,55791
1310,1264,92277
1310,1264,83853
1310,1264,80319
1310,1264,28906
1310,1264,63164
1310,1264,107915
1310,1264,27893
1310,1264,103156
1310,1264,49888
1310,1264,51685
1310,1264,41043
1310,1264,27740
1310,1264,42278
1310,1264,76858
1310,1264,32530
1310,1264,66844
1310,1264,62683
1310,1264,64273
1310,1264,23321
1310,1264,47488
1309,1264,118927
1309,1264,57811
1039,1264,107559
1310,1264,115762
1310,1264,23473
1310,1264,77101
1310,1264,77516
1310,1264,34448
1310,1264,10617
1310,1264,18890
1310,1264,51914
1310,1264,52937
1310,1264,32751
1310,1264,92010
1310,1264,30758
1310,1264,58320
1310,1264,44178
1310,1264,68346
1310,1264,78064
1310,1264,88119
1310,1264,44454
1310,1264,59917
1310,1264,99384
1310,1264,99199
1310,1264,70979
1310,1264,100563
1310,1264,68406
1310,1264,30031
1310,1264,149901
1310,1264,27757
1310,1264,36671
1310,1264,49631
1310,1264,51637
1310,1264,128089
1310,1264,18560
1310,1264,44898
1310,1264,16171
1310,1264,45326
1310,1264,66321
1310,1264,105481
1310,1264,47498
1310,1264,72705
1310,1264,49046
1310,1264,58352
1310,1264,82880
1310,1264,42685
1310,1264,39162
1310,1264,70708
1310,1264,46314
1310,1264,27920
1310,1264,93286
1310,1264,39895
1310,1264,37372
1310,1264,42422
1310,1264,40480
1310,1264,14153
1310,1264,17065
1310,1264,120041
1310,1264,53336
1310,1264,30390
1310,1264,14293
1310,1264,26462
1310,1264,54710
1310,1264,70768
1310,1264,96429
1310,1264,45554
1310,1264,66496
1310,1264,45701
1310,1264,33342
1310,1264,58293
1310,1264,131253
1310,1264,66031
1310,1264,18035
1310,1264,27978
1310,1264,72189
1310,1264,14475
1310,1264,61885
1282,1264,114967
1282,1264,56014
1309,1264,43344
1309,1264,37977
1310,1264,26017
1310,1264,72233
1310,1264,54569
1310,1264,16139
1310,1264,111524
1310,1264,81176
1310,1264,30971
1310,1264,44865
1310,1264,32308
1310,1264,50740
1310,1264,134981
1310,1264,26595
1310,1264,15009
1310,1264,21825
1310,1264,51432
1310,1264,28676
1310,1264,138675
1282,1264,115564
1282,1264,25952
1282,1264,80168
1309,1264,86359
1309,1264,70734
1309,1264,103240
1310,1264,77163
1310,1264,80606
1310,1264,36706
1310,1264,9894
1310,1264,97466
1310,1264,45247
1310,1264,138337
1310,1264,69769
1310,1264,106487
1310,1264,78297
1310,1264,140744
1310,1264,85963
1310,1264,53111
1310,1264,56354
1310,1264,49077
1310,1264,34101
1310,1264,93692
1310,1264,59611
1310,1264,99766
1310,1264,111470
1310,1264,76794
1310,1264,82228
1310,1264,57210
1310,1264,24081
1310,1264,46248
2028,1405,80472
1027,1405,9570
1811,1405,116632
1566,1405,16000
1566,1405,9780
1566,1405,13750
1566,1405,12260
1566,1405,12470
1566,1405,11700
1566,1405,12260
1566,1405,15060
2126,1405,25905
1566,1405,12260
1566,1405,12260
1566,1405,14180
1566,1405,12470
1566,1405,10190
1566,1405,11630
1566,1405,12470
1566,1405,15060
1566,1405,10020
1566,1405,14180
1566,1405,15035
1566,1405,12470
1566,1405,12470
1566,1405,12260
1566,1405,10250
1566,1405,12680
1566,1405,16000
1566,1405,16000
1566,1405,10020
1566,1405,14750
1566,1405,14500
1152,1406,60114
1138,1406,31598
1138,1406,37181
1138,1406,29116
1138,1406,55053
1147,1406,47019
1034,1406,42238
1152,1406,50740
1152,1406,63866
1152,1406,53575
1623,1406,38260
1623,1406,55498
1623,1406,23915
1623,1406,26811
1138,1406,32041
1138,1406,33734
1138,1406,39583
1138,1406,41361
1147,1406,55614
1152,1406,50329
1152,1406,59827
1152,1406,60084
1147,1406,23760
1147,1406,24723
1439,1406,15310
1439,1406,33762
1623,1406,20719
1034,1406,44198
1034,1406,41701
1034,1406,39500
1152,1406,31228
1224,1406,18751
1224,1406,33734
1224,1406,28077
1224,1406,28439
1224,1406,22323
1138,1406,60734
1138,1406,27314
1138,1406,57829
1224,1406,45003
1224,1406,35048
1138,1406,37176
1138,1406,39353
1138,1406,55457
1138,1406,67489
1138,1406,35871
1138,1406,33951
1623,1406,28879
1623,1406,27960
1147,1406,27645
1147,1406,47358
1224,1406,15054
1224,1406,30650
1224,1406,39706
1224,1406,34115
1224,1406,18340
1147,1406,34636
1138,1406,34013
1138,1406,59277
1138,1406,33578
1147,1406,23851
1147,1406,49981
1224,1406,40349
1224,1406,28138
1224,1406,41317
1224,1406,28680
1152,1406,58584
1152,1406,54619
1152,1406,54719
1623,1406,28816
1152,1406,60167
1152,1406,56432
1623,1406,31703
1034,1406,29604
1034,1406,39102
1147,1406,25251
1152,1406,58729
1147,1406,49884
1138,1406,42876
1138,1406,31861
1138,1406,35680
1138,1406,47109
1138,1406,55691
1138,1406,59022
1138,1406,36245
1138,1406,28589
1138,1406,54943
1147,1406,51620
1147,1406,53129
1224,1406,28074
1224,1406,40109
1224,1406,23110
1224,1406,36054
1152,1406,66140
1152,1406,60614
1142,1430,8465
1142,1430,149499
1701,1430,88730
1068,1430,100476
1068,1430,78177
1068,1430,103362
2126,1430,119974
2126,1430,80173
2126,1430,122642
2126,1430,23701
1142,1430,105210
1353,1430,47494
1669,1430,83062
1142,1430,94105
1142,1430,174711
1353,1430,47925
1353,1430,182689
1353,1430,52458
1142,1430,117289
1142,1430,22429
1353,1430,169658
1142,1430,120113
1327,1430,81376
1068,1430,119675
1327,1430,81199
1068,1430,9449
1068,1430,104810
1142,1430,33800
1108,1430,105850
1108,1430,85492
1108,1430,103811
1108,1430,69861
1108,1430,63633
1142,1430,136509
1142,1430,87972
1142,1430,109307
1142,1430,95044
1264,1430,43381
2126,1430,46380
2126,1430,99610
1327,1430,102919
1327,1430,93010
1068,1430,98367
1142,1430,61230
1353,1430,142374
1068,1430,72993
1142,1430,63994
1142,1430,61472
1142,1430,64109
1481,1430,40500
1481,1430,60500
1220,1430,145172
1108,1430,46567
1108,1430,100315
1108,1430,47015
1108,1430,91093
1108,1430,97281
1108,1430,59765
1108,1430,72997
1034,1430,86519
1108,1430,97244
1108,1430,80261
1108,1430,66186
1108,1430,74685
1108,1430,57709
1108,1430,71035
1353,1430,169717
1142,1430,8840
1142,1430,6819
1142,1430,219077
1142,1430,147982
1142,1430,60914
1142,1430,54780
1076,1430,82023
1068,1430,87340
1068,1430,90730
1068,1430,113497
1353,1430,206292
1076,1430,77149
1353,1430,103749
1142,1430,156789
1076,1430,93128
1068,1430,107726
2126,1430,47680
2126,1430,93061
2126,1430,47826
2126,1430,86880
2126,1430,63001
2126,1430,113306
1327,1430,57448
1034,1430,81992
1068,1430,108415
1068,1430,83696
1068,1430,51531
1327,1430,66270
1353,1430,56255
1068,1430,38500
1068,1430,77965
1142,1430,59173
1142,1430,58215
1142,1430,42424
1076,1430,82022
1353,1430,166000
1220,1430,152203
2126,1430,79988
2126,1430,45067
1142,1430,116116
2126,1430,131674
2126,1430,62628
2126,1430,45282
2126,1430,107293
2126,1430,57488
2126,1430,115832
1142,1430,105929
1142,1430,38004
1142,1430,119881
1353,1430,151573
1353,1430,74587
1142,1430,122998
1142,1430,54636
1108,1430,60436
1108,1430,91762
1108,1430,81084
1108,1430,92249
2126,1430,47527
1481,1430,40500
1142,1430,98716
1142,1430,104947
1142,1430,121317
1076,1430,76659
1076,1430,73137
1142,1430,100733
1142,1430,102817
1142,1430,51370
1142,1430,110724
1328,1430,99167
1142,1430,50964
1142,1430,60031
1142,1430,52982
1377,1430,82162
1034,1430,66516
1076,1430,82198
1108,1430,95518
1108,1430,51585
1108,1430,89602
1108,1430,93681
1142,1430,103561
1108,1430,47149
1108,1430,93174
1108,1430,81843
1108,1430,101360
1068,1430,100056
1068,1430,44067
1327,1430,37819
1327,1430,83814
1142,1430,28525
1220,1430,209346
1353,1430,59064
1142,1430,61896
1142,1430,123824
1353,1430,140789
1142,1430,111268
2126,1430,76149
2126,1430,47952
2126,1430,72307
2126,1430,55700
2126,1430,99185
2126,1430,44535
2126,1430,102166
2126,1430,77929
2126,1430,31743
2126,1430,80349
2126,1430,45441
1068,1430,85541
1068,1430,111359
1264,1430,151159
1701,1430,44190
1701,1430,78151
1701,1430,3333
1108,1430,68042
1108,1430,67116
1034,1430,96776
1108,1430,77591
1108,1430,63074
1108,1430,85693
1108,1430,91689
1108,1430,83221
1701,1430,88545
1327,1430,34847
2126,1430,116698
2126,1430,32916
2126,1430,116381
2126,1430,113513
2126,1430,76209
2126,1430,94776
2126,1430,57923
2126,1430,80738
2126,1430,39070
2126,1430,46542
1377,1430,85937
1264,1430,38547
1142,1430,141430
1327,1430,84369
1068,1430,86144
1353,1430,196121
1142,1430,92672
1142,1430,104811
1142,1430,54146
1142,1430,94305
1353,1430,149394
1353,1430,66955
1142,1430,171818
1142,1430,30831
1068,1430,95405
1068,1430,57040
1076,1430,4452
1353,1430,91734
1035,1431,161545
1135,1431,6141
1135,1431,7754
1035,1431,70249
1035,1431,119896
1562,1431,4364
1562,1431,5636
1392,1431,158513
1290,1431,2844
1010,1431,49397
1126,1431,5174
1010,1431,49640
1010,1431,49251
1010,1431,47924
1135,1431,5040
1035,1431,144167
1135,1431,15162
1135,1431,10056
1246,1431,8030
1135,1431,52388
1562,1431,2593
1562,1431,3554
1562,1431,5562
1135,1431,3744
1135,1431,16930
1135,1431,5504
1016,1431,76930
1135,1431,12162
1135,1431,2147
1135,1431,9261
1562,1431,2957
1562,1431,1666
1562,1431,7772
1562,1431,7732
1035,1431,104670
1290,1431,2282
1135,1431,13891
1126,1431,4142
1135,1431,2823
1135,1431,3269
1358,1431,43076
1358,1431,19672
1358,1431,60080
1035,1431,100519
1290,1431,5383
1505,1431,2955
1290,1431,11627
1290,1431,7401
1290,1431,4894
1135,1431,4110
1135,1431,8589
1135,1431,7442
1358,1431,2200
1358,1431,16186
1358,1431,22924
1562,1431,5415
1135,1431,11527
1035,1431,105903
1035,1431,90359
1358,1431,17621
1358,1431,27892
1077,1431,3814
1582,1431,2398
1035,1431,100153
1016,1431,47490
1007,1431,38674
1135,1431,4888
1392,1431,65581
1528,1431,23314
1562,1431,7148
1562,1431,2222
1010,1431,54884
1562,1431,3581
1562,1431,2852
1135,1431,7267
1135,1431,63747
1135,1431,5464
1135,1431,7368
1302,1431,112610
1134,1431,7072
1135,1431,6995
1105,1431,2983
1135,1431,9644
1135,1431,9586
1135,1431,2695
1135,1431,15785
1135,1431,36624
1016,1431,84682
1016,1431,92898
1562,1431,1918
1562,1431,5276
1035,1431,120608
1358,1431,1679
1358,1431,40608
1358,1431,19672
1135,1431,36215
1135,1431,9741
1010,1431,46483
1010,1431,49834
1353,1464,65542
1353,1464,10825
1353,1464,57266
1353,1464,58311
1353,1464,52493
1353,1464,18500
1353,1464,155348
1353,1464,195248
1353,1464,117230
1353,1464,18500
1353,1464,50881
1353,1464,117403
1353,1464,63464
1353,1464,61967
1353,1464,5168
1353,1464,95682
1353,1464,60934
1353,1464,55678
1353,1464,24750
1353,1464,18500
1353,1464,60957
1353,1464,18500
1816,1464,13325
1816,1464,108664
1816,1464,13100
1816,1464,13325
1816,1464,12200
1353,1464,119312
1816,1464,52033
1816,1464,14500
1353,1464,32167
1353,1464,68611
1353,1464,18500
1353,1464,210170
1353,1464,55733
1816,1464,15900
1816,1464,14750
1816,1464,25250
1816,1464,63826
1816,1464,12650
1816,1464,61582
1816,1464,13000
1816,1464,13750
1353,1464,54478
1353,1464,62150
1353,1464,44551
1353,1464,61517
1353,1464,63821
1353,1464,63727
1353,1464,53017
1300,1464,4805
1300,1464,4850
1529,1464,12290
1529,1464,14910
1353,1464,58356
1353,1464,48079
1353,1464,67184
1353,1464,46928
1353,1464,62989
1353,1464,18500
1353,1464,50229
1353,1464,64237
1353,1464,61343
1353,1464,60166
1353,1464,41216
1353,1464,58187
1353,1464,59914
1353,1464,67317
1353,1464,18500
1353,1464,49154
1816,1464,14750
1816,1464,13100
1816,1464,13100
1816,1464,12200
1816,1464,13100
1816,1464,13100
1816,1464,10040
1879,1464,6400
1816,1464,79545
1816,1464,14000
1816,1464,12650
1816,1464,14750
1353,1464,27427
1353,1464,60522
1353,1464,61208
1353,1464,60625
1353,1464,49700
1816,1464,87965
1816,1464,61756
1353,1464,65093
1353,1464,59622
1353,1464,58251
1353,1464,9697
1353,1464,58422
1300,1464,4730
1353,1464,128427
1353,1464,59900
1353,1464,61244
1353,1464,17209
1353,1464,58955
1353,1464,10990
1353,1464,1835
1353,1464,59132
1353,1464,51371
1353,1464,63193
1353,1464,33634
1353,1464,36227
1353,1464,37316
1353,1464,50493
1353,1464,49671
1353,1464,15037
1353,1464,33564
1529,1464,9262
1300,1464,2670
1816,1464,16500
1816,1464,66721
1816,1464,13000
1816,1464,14000
1816,1464,12200
1816,1464,79603
1816,1464,103467
1816,1464,107400
1353,1464,10500
1353,1464,107816
1353,1464,60669
1353,1464,49006
1353,1464,59350
1353,1464,58273
1353,1464,40973
1353,1464,11105
1353,1464,15500
1816,1464,14000
1816,1464,15900
1816,1464,15900
1816,1464,13325
1816,1464,13100
1816,1464,10040
1816,1464,14500
1816,1464,107536
1816,1464,106156
1300,1464,1620
1353,1464,63654
1353,1464,70951
1353,1464,33910
1353,1464,62997
1353,1464,52538
1353,1464,18500
1353,1464,64648
1353,1464,130067
1774,1480,14065
1659,1480,203536
1659,1480,64592
1084,1480,142448
1084,1480,148526
1084,1480,138680
1084,1480,154787
1084,1480,166002
1611,1480,18530
1084,1480,148057
1774,1480,22857
1774,1480,30466
1099,1480,12879
1084,1480,156175
1084,1480,142914
1084,1480,109922
1084,1480,146405
1659,1480,126613
1659,1480,139023
1659,1480,101707
1659,1480,107962
1505,1480,10510
1659,1480,53069
1659,1480,91929
1659,1480,42874
1084,1480,158535
1084,1480,130036
1084,1480,139095
1084,1480,148792
1084,1480,156729
1084,1480,190110
1084,1480,160225
1105,1480,14772
1505,1480,18218
1659,1480,122271
1659,1480,25705
1659,1480,135179
1659,1480,142294
1505,1480,35708
1084,1480,28943
1084,1480,85735
1084,1480,141658
1084,1480,57884
1084,1480,136028
1774,1480,32442
1774,1480,34939
1084,1480,148330
1084,1480,144414
1084,1480,141253
1659,1480,129622
1659,1480,135042
1659,1480,95803
1659,1480,125622
1659,1480,34342
1659,1480,70234
1048,1480,125242
1048,1480,162929
1048,1480,172533
1048,1480,180170
1048,1480,163151
1048,1480,173342
1048,1480,172484
1048,1480,125391
1048,1480,172484
1037,1480,13573
1659,1480,47662
1659,1480,128143
1659,1480,142217
1659,1480,68395
1505,1480,8914
1659,1480,161577
1659,1480,46378
1659,1480,127469
1659,1480,46225
1659,1480,83108
1084,1480,141930
1084,1480,146373
1084,1480,148053
1084,1480,135077
1084,1480,155486
1084,1480,52314
1084,1480,159609
1246,1480,3334
1105,1480,5362
1659,1480,109854
1659,1480,95737
1505,1480,2873
1505,1480,16132
1505,1480,16090
1084,1480,190110
1084,1480,129413
1084,1480,133245
1084,1480,133137
1084,1480,148557
1505,1480,12333
1505,1480,59644
1007,1480,30408
1659,1480,137796
1084,1480,136348
1659,1480,142345
1659,1480,112930
1048,1480,163125
1048,1480,163174
1505,1480,34749
1505,1480,21305
1048,1480,172132
1048,1480,172852
1048,1480,179029
1048,1480,171872
1048,1480,165186
1048,1480,109766
1048,1480,125912
1048,1480,184140
1048,1480,172974
1048,1480,171798
1048,1480,189389
1048,1480,169105
1048,1480,172974
1659,1480,33210
1659,1480,68461
1659,1480,50626
1659,1480,105158
1659,1480,159588
1659,1480,112431
1659,1480,144010
1659,1480,50110
1084,1480,133291
1084,1480,39289
1084,1480,8749
1084,1480,151291
1659,1480,135303
1084,1480,170109
1084,1480,135344
1084,1480,156688
1084,1480,153583
1659,1480,34585
1659,1480,99848
1048,1480,180170
1659,1480,50060
1048,1480,163542
1048,1480,125292
1048,1480,111225
1659,1480,51476
1659,1480,130132
1659,1480,44066
1659,1480,148437
1659,1480,140804
1048,1480,171504
1048,1480,163223
1048,1480,172533
1774,1480,23042
1505,1480,20561
1505,1480,17600
1659,1480,39256
1659,1480,136542
1084,1480,145428
1084,1480,146124
1084,1480,113512
1084,1480,132931
1084,1480,66268
1016,1480,2731
1659,1480,126769
1659,1480,107502
1659,1480,49616
1105,1480,3940
1774,1480,25941
1084,1480,145251
1039,1480,113578
1084,1480,145480
1084,1480,140169
1084,1480,146518
1084,1480,163814
1084,1480,86895
1084,1480,139810
1037,1480,27110
1037,1480,19499
1309,1493,38601
1309,1493,87386
1357,1493,10037
1027,1493,59540
1027,1493,5149
1309,1493,55355
1309,1493,90917
1309,1493,89983
1309,1493,82747
1916,1493,9444
1916,1493,1791
1916,1493,10283
1916,1493,8983
1027,1493,5480
1027,1493,5480
1027,1493,2538
1027,1493,13420
1027,1493,36470
1309,1493,76839
1309,1493,79581
1309,1493,4955
1027,1493,46676
1916,1493,12689
1309,1493,77074
1309,1493,76346
1309,1493,85383
1309,1493,79898
1916,1493,6612
1309,1493,90425
1309,1493,77986
1916,1493,5881
1916,1493,3521
1916,1493,2353
1916,1493,6329
1916,1493,16041
2188,1493,103273
1309,1493,82488
1309,1493,84410
1309,1493,81591
